Date,rsi_14,macd,macd_h,bbl,bbp,sma_50,ema_20,obv,close_norm,volume_norm,lagged_log_return,atr_14,next_day_return,next_day_direction
2018-04-05,48.095287230316266,-27.54051976344317,-2.601639178630613,2553.648599086677,0.41292247427817297,2714.1897998046875,2666.2201552394035,28894450000,0.11042162663335141,0.323803290125214,0.01150010234644679,48.79953105164127,-2.1920248779842435,0
2018-04-06,41.75835246333472,-29.016876918825346,-3.2623970672102303,2544.7474737516122,0.2221917777255222,2709.5283984375,2660.3391852835675,25582060000,0.0952718511641205,0.3320185796249594,0.006839421401651201,50.783140859336534,0.3336548896320732,1
2018-04-09,42.963229173502754,-29.149675638711415,-2.7161566296770374,2542.707232383466,0.27571463801609286,2705.0065966796874,2655.8459211717395,28658200000,0.09752729740080637,0.3083379775713375,-0.022164067057064987,50.66149352116964,1.6726953783261425,1
2018-04-10,48.71081464508633,-25.434676217703327,0.799074233064843,2547.253357768792,0.46880773734020387,2700.6865966796877,2655.943463649431,32237330000,0.10887214001128927,0.35875535757959687,0.0033309949675928295,50.77781820269324,-0.5525364482924023,0
2018-04-11,46.99787589569612,-23.405278429176633,2.2627776172732297,2550.4582589842635,0.42646366315708717,2696.459794921875,2654.6336043881756,29182810000,0.10506194778192698,0.3061708892479542,0.01658859899631407,48.735112019688366,0.8250750063987596,1
2018-04-12,49.81988854761085,-19.80953235296829,4.6868189547852595,2554.5994102634677,0.5517331971476707,2693.29099609375,2655.5246887544804,32228140000,0.11072008007423444,0.30524972635748737,-0.005540685772461173,47.57760611091599,-0.2886625488248718,0
2018-04-13,48.832195091129115,-17.38004534158881,5.693044772931792,2559.773226840347,0.5398092643021042,2689.9407958984375,2655.598532571018,29239600000,0.10872418060906806,0.2995573606828834,0.008216898697657044,46.69420288424342,0.810903838668481,1
2018-04-16,51.7195418669673,-13.56024419274081,7.610276737423835,2568.0885760838864,0.7091318189288175,2687.057998046875,2657.7167759347903,32260340000,0.11431482820614401,0.30278493903685855,-0.0028907998267066345,45.51532706438674,1.0661504701719928,1
2018-04-17,55.31845742572079,-8.135512500563891,10.428006743680605,2568.8557471374847,0.9013815334230623,2685.9431982421875,2662.352310853203,35546530000,0.12172483784029713,0.32939241338663183,0.008076336801563068,44.79994655978769,0.0831365800681673,1
2018-04-18,55.59935861513917,-3.6131670152335573,11.960281783208751,2569.931680866908,0.927196243148621,2687.137197265625,2666.7606519698625,38958560000,0.122308818076216,0.34200603015881287,0.01060507161386675,42.58995804993679,-0.572612469015301,0
2018-04-19,53.120227027292856,-1.2661088867739636,11.445871929334677,2571.980403055876,0.8435290569004318,2687.0969970703127,2669.272007288209,35583440000,0.11828324511531202,0.33830634329405446,0.0008310204075532664,41.45781749168238,-0.8536532300612996,0
2018-04-20,49.590510903572486,-1.2467764243497186,9.172163513407138,2572.390664002055,0.6720624244855408,2686.8665966796875,2669.3546630301057,32155180000,0.112316267372715,0.3436328499316395,-0.00574258179583257,40.877247241160426,0.005623169212682249,1
2018-04-23,49.61405870132485,-1.205444132536286,7.3707966441764565,2580.6466604925567,0.6536744047486506,2688.6523974609377,2669.443746461762,35185570000,0.11235523740798953,0.30375221018952503,-0.008573177188352708,39.73388080875611,-1.3380561641646342,0
2018-04-24,44.30963215048064,-4.009578879960827,3.6533295174015326,2579.3031188653435,0.40208579442356607,2688.95259765625,2666.1214904743324,31469550000,0.10308163633087043,0.37247657499809556,5.623011118453955e-05,41.62645935589853,0.18370595630237274,1
2018-04-25,45.164848466101766,-5.7747729398524825,1.510508366007902,2582.432928236705,0.4256218406865213,2688.620595703125,2663.5765773190387,35033230000,0.10433780215084179,0.3572067213818045,-0.013470888006475166,40.98386418427185,1.0434204774367397,1
2018-04-26,49.88128220184098,-4.895024167661177,1.9122057105593662,2588.353858820238,0.6130139554542999,2688.700595703125,2663.896897708297,38724150000,0.11148573037703477,0.36996066764763663,0.0018353742328236348,40.70502232289529,0.1113624891589784,1
2018-04-27,50.376972301284084,-3.9130578180574958,2.3153376481304377,2589.605726839145,0.624466429510293,2688.1261962890626,2664.469565746495,41958660000,0.1122565766845384,0.3242122503638543,0.010380144187376953,39.10752700630456,-0.8187490964434644,0
2018-04-30,46.71475329637004,-4.842924468945512,1.1083767977939374,2601.896666460669,0.41718075806264177,2686.4631982421874,2662.90580223046,38209150000,0.10658291974403214,0.3758334569569349,0.001113005271363815,38.80199494335424,0.2549045477062325,1
2018-05-01,47.97248030369992,-4.977800910878614,0.7788002846886686,2607.470974517185,0.45720617543572584,2684.9147998046874,2662.133825715952,41771970000,0.1083348604517888,0.3571205189785617,-0.008221192548921247,38.16328869182001,-0.7205863568357764,0
2018-05-02,44.74874740236239,-6.552796274341745,-0.6369560630195696,2606.3679709675357,0.27954004065464666,2683.302998046875,2659.6134539215755,37724950000,0.1033696977623469,0.40565447671131816,0.0025458021710273926,37.520922786377504,-0.22536742393085252,0
2018-05-03,43.76531186435934,-8.185932739384498,-1.8160740224498575,2603.2586305679542,0.24572010382505677,2681.87099609375,2656.7674088308304,33857420000,0.10182800514733968,0.38766323327172203,-0.007231951201402355,37.8779836866809,1.2811178963797933,1
2018-05-04,50.42062968494084,-6.6846519346954665,-0.25183457420866073,2611.9033355533543,0.5347634891873159,2681.0601953125,2657.400981501704,37192680000,0.11057212067201323,0.3343109621391026,-0.002256217585064076,39.14454651486441,0.34579455015175947,1
2018-05-07,52.08992648909356,-4.697558671794468,1.3882069509538706,2619.7296904784653,0.6106482897523049,2679.5667919921875,2658.851353055113,40459490000,0.11296253629916213,0.32744985225309026,0.012729810028334959,37.77209146246338,-0.026564132282801682,0
2018-05-08,51.944736906870105,-3.143820849187705,2.3535558188485073,2620.414528765728,0.5936204024366913,2677.4131884765625,2660.095978657007,36714390000,0.11277826822992904,0.37539141905193396,0.003451980554989958,36.58409469505528,0.9682220255068812,1
2018-05-09,56.682700409844266,0.1730351789137785,4.536329477559993,2621.98038592827,0.849949190585639,2676.483388671875,2663.6858891718157,40628040000,0.11949277362477596,0.3922860877339994,-0.0002656766117338216,36.0673806208549,0.9370643723504879,1
2018-05-10,60.75465361604055,4.786380157047006,7.319739564554576,2618.6300263383328,1.0259146105243182,2676.6681884765626,2669.3415252849168,44008680000,0.12605412361269844,0.3388596424404502,0.009635647934868785,35.51400117360633,0.17075955546569993,1
2018-05-11,61.47206469996169,8.717210966116454,9.00045629889922,2616.6920507512364,0.9841170721227135,2677.669189453125,2674.901377229508,46883530000,0.12726099075389974,0.2881616034448886,0.009327011603848374,34.0780122504916,0.08834895573073788,1
2018-05-14,61.861189681141845,11.88982397948439,9.738455449813724,2614.0667758426366,0.9413115235079139,2678.446787109375,2680.161234904079,49877890000,0.12788647566153377,0.3001407304350615,0.001706139270961256,32.831734729251124,-0.6842140279927444,0
2018-05-15,57.05127376901106,12.749855879258575,8.478789879670327,2613.779173373378,0.7852575235233521,2678.2569873046873,2683.141112643869,46586700000,0.12303815971200446,0.32989359014967146,0.0008830995101265589,32.50232301309926,0.40605616787676757,1
2018-05-16,59.071243542358154,14.156663920165556,7.9084783364618465,2612.7501846813807,0.8583109152764812,2678.1437841796874,2686.8857648623098,49835180000,0.12589577220107068,0.32561253823978703,-0.006865655043990812,31.345732697431455,-0.08558723207806589,0
2018-05-17,58.44476291513501,14.911659270789187,6.930778949668381,2611.671157657032,0.8174545027902466,2678.010380859375,2690.0518713337565,46357030000,0.1252910079463387,0.3486335916732488,0.004052339847514407,30.578169898730994,-0.2632194938416673,0
2018-05-18,56.4631513083528,14.762085325705812,5.424964003668004,2612.221093443133,0.7415544248038533,2677.490380859375,2692.2345474641725,42973760000,0.123432675873987,0.339123261417809,-0.0008562387886101002,29.17615427538414,0.7386752997235052,1
2018-05-21,60.50002627883905,16.075304464022793,5.390546513587987,2611.771473023079,0.8476264377038689,2676.4191796875,2696.1179248262156,46027240000,0.1286340033137837,0.30606664448124193,-0.0026356652545503154,28.96499830593706,-0.3135761789657676,0
2018-05-22,58.022298209909295,16.237333327608667,4.4420603017390885,2617.7988183960524,0.7619058219008318,2675.247578125,2698.8152597385997,42643100000,0.12640966973940643,0.3392104661745779,0.007359604547933372,28.35036324278977,0.3248409892156376,1
2018-05-23,59.85091293301795,16.885228879034912,4.071964682532267,2623.516196004451,0.7959209332105402,2674.607177734375,2702.0985720551616,45976260000,0.12870668401371846,0.33410046789862596,-0.0031406885928751895,28.0246258013405,-0.20232134964980747,0
2018-05-24,58.14643760547624,16.759273154857055,3.1568071666835262,2625.9682714738915,0.7317966489409493,2674.1727783203123,2704.542518503777,42690510000,0.12727138276330627,0.32934830983148433,0.0032431452068987514,27.873592261959033,-0.23572204364039612,0
2018-05-25,56.14432094142469,15.956672007546786,1.883364815498604,2628.7144236444756,0.6675093250639632,2673.6527783203123,2706.1413337057984,39675250000,0.12560251476489093,0.30223564930456714,-0.0020252629577225518,26.794765638336962,-1.1564187290653052,0
2018-05-29,47.520126791581994,12.63558601544446,-1.1501769412829788,2634.5432364096723,0.42139289062866353,2672.4097802734377,2704.590740726377,35931940000,0.11743458546908137,0.37521199777076575,-0.002360003054185922,28.060855202116464,1.2695791223314337,1
2018-05-30,55.507084223861746,12.613809017538642,-0.9375631513510374,2640.6959733928834,0.6618160007365813,2672.63158203125,2706.4401949205912,39498430000,0.12629808237010812,0.3574883827226327,-0.011631572511792225,28.876507006876004,-0.6879559974886948,0
2018-05-31,50.92673101025545,10.958072159827225,-2.0746400072499647,2652.438566077449,0.4830885890885987,2672.39818359375,2706.328749645416,35257330000,0.121434178406469,0.425108153945464,0.012615875351923801,28.48033351531343,1.0849230370480938,1
2018-06-01,56.922270089583805,11.877282444343109,-0.9243437781872643,2669.5456148789417,0.7598899217046163,2672.8519873046876,2709.023165601805,38951640000,0.12905190149693094,0.3703004654929775,-0.006903333243434208,28.70744627203211,0.44795984359973445,1
2018-06-04,59.164755521325624,13.439315773301587,0.5101516406169697,2677.5133769031168,0.8886621125615509,2674.9155908203124,2712.627637181395,42361730000,0.1322313494480449,0.3418115735747535,0.01079079970923988,27.69547117559232,0.07025929724704431,1
2018-06-05,59.522261723318,14.663931124605824,1.3878135935369649,2684.464451895269,0.8965245404332232,2678.1263916015623,2716.072628766798,45885280000,0.13273225697462246,0.35318427668164853,0.004469594898352221,26.6529444956393,0.8567392465728787,1
2018-06-06,63.69869223718462,17.334913643972868,3.2470368903232067,2689.891734087862,1.1622109969457028,2680.402392578125,2721.432387708651,49548060000,0.13884459611708905,0.3671400448252497,0.0007023462695756739,26.458443577423992,-0.07141884679081041,0
2018-06-07,63.109122824825654,19.072067732648065,3.987352783198723,2690.8018832855455,1.0416425444916104,2683.557392578125,2726.0931238494936,45805980000,0.1383306985787533,0.37508870828705804,0.008530900637311972,25.97855405292049,0.31259043893263644,1
2018-06-08,64.65021449112511,20.906559591672703,4.6574757137786875,2687.963084085713,1.038855162274641,2687.0379931640623,2731.1347338921014,48944830000,0.14057835080838427,0.3146237365333804,-0.0007144436219845289,25.251500526819026,0.10687076684365426,1
2018-06-11,65.18733303910437,22.34250888669385,4.874740007039865,2685.5947079668285,0.985480991071213,2689.8605908203126,2735.9790449499965,52206960000,0.1413491971158879,0.3269807508028852,0.0031210289077513477,24.24638846351945,0.1743385210729691,1
2018-06-12,66.09338032346923,23.599827276890665,4.905646717789342,2683.450973609985,0.9593080236661484,2693.9599951171876,2740.8239071124967,55642660000,0.1426080243041219,0.3443786009550424,0.0010681370069403208,23.301647825500204,-0.4026127868587635,0
2018-06-13,62.06878529080622,23.420902013561772,3.781377163568358,2685.577164211092,0.8190279633436776,2697.18359375,2744.1387619410684,51821890000,0.13969585376567134,0.3829762281837755,0.0017418672787038484,22.83867786363412,0.24715497784321902,1
2018-06-14,63.530972018664166,23.56105857294324,3.137226978359859,2686.3479409489582,0.8403131004337768,2699.9395947265625,2747.7912598737644,55362820000,0.141476372499296,0.3549263671099742,-0.004034254541411457,22.166642000606686,-0.10171027155291282,0
2018-06-15,62.461254808588315,23.176604533166028,2.2022183508661186,2688.3232532748975,0.784581106611126,2702.2759912109377,2750.826369610489,49910830000,0.1407418348588043,0.5464821400648723,0.002468500522503687,22.089030295206207,-0.2126127762475158,0
2018-06-18,60.182381744407316,22.139827273525043,0.932352872980104,2692.3501061768306,0.7112959778875702,2705.661591796875,2753.009572504728,46594710000,0.13920793625085195,0.332392457490187,-0.00101762031549408,22.12122776853969,-0.4023402292699414,0
2018-06-19,56.02557184262884,20.18498227478449,-0.817993700608362,2694.0891090340247,0.601313808092172,2708.6501953125,2753.92200254148,42923550000,0.13631141709242223,0.3679800170801041,-0.002128391180886516,22.724001398911856,0.17121542893689218,1
2018-06-20,57.36955526736953,18.80070064906431,-1.7618202610628337,2697.1805938714265,0.6261117266280924,2710.8591943359374,2755.198008809851,46255690000,0.1375390682524366,0.3339982278389659,-0.004031517951391294,21.977288408364583,-0.6345510515580008,0
2018-06-21,51.12273400071322,16.10109412400925,-3.5691414288943157,2698.7190219243857,0.46151663852279484,2713.010595703125,2754.6801041389726,42919110000,0.13298141173673542,0.33444327280454506,0.001710690224112545,22.18534900196354,0.186193450653586,1
2018-06-22,52.73858831310071,14.210952455708139,-4.367426477756343,2701.402794703279,0.49544045007736326,2714.8283935546874,2754.6991306793084,48387220000,0.13431025825664158,0.548097933948912,-0.006365728843220268,21.629960652492933,-1.3724668973416136,0
2018-06-25,41.75921284165477,9.551956520400381,-7.221137930451281,2700.623407764081,0.15078822753831622,2716.0437939453127,2751.1154104583625,44723940000,0.12449684298358138,0.3671901625015537,0.0018602032551338834,24.09996067285058,0.22045770199779516,1
2018-06-26,43.75688738680227,6.270725803224195,-8.401894918101974,2708.690131262487,0.1492858498820703,2716.948193359375,2748.4434721855423,48292840000,0.1260515256103468,0.35772994992241786,-0.013819722967770653,23.61495022858447,-0.8604355128821461,0
2018-06-27,38.23272019798529,1.7594258821095536,-10.330555871373292,2703.1664433996802,-0.03372419467411734,2716.8129931640624,2743.7945589119195,44488850000,0.1199702991301888,0.38129427896701457,0.0022021505056967236,25.264611289265936,0.617868985946786,1
2018-06-28,43.683582055465045,-0.4645064824489964,-10.043590588745474,2705.65271946206,0.10551965744512083,2716.966396484375,2741.176987453046,47949950000,0.12429958490259012,0.3469245789112837,-0.008641586313141117,25.77071745833623,0.07584033300000018,1
2018-06-29,44.336919531677395,-2.037274954525401,-9.293087248657503,2702.9915628674844,0.14688779937067545,2717.471201171875,2739.0049045706132,51536750000,0.12483426645973895,0.35952416273409965,0.006159680019031288,25.854948437874715,0.30679574121527753,1
2018-07-02,47.01673147225373,-2.580997475901313,-7.8694478160267325,2700.6116042906647,0.24291137657598433,2718.6026025390624,2737.8339575579357,54631790000,0.12699884598002859,0.31023242573562726,0.0007581158875170001,26.030313449008666,-0.4947350626810656,0
2018-07-03,43.37881155221997,-4.053702404782143,-7.473722195926051,2695.939069153367,0.15262188512499728,2719.461201171875,2735.489768333668,52720330000,0.12349756256686688,0.19159586709594126,0.003063260834293461,25.98673148948126,0.8620803683930021,1
2018-07-05,50.526694574216194,-3.295455161756763,-5.372379962320537,2694.509387000763,0.37418786020401057,2721.5022021484374,2735.5964672944497,55700490000,0.12956839703761833,0.29871738842802903,-0.004959629280533677,25.88840119893796,0.848128159526744,1
2018-07-06,56.4074970663496,-0.8123249089676392,-2.31139976762513,2694.531928467063,0.5860054677762039,2723.91060546875,2737.9034769196805,58290740000,0.1355924674660403,0.2596346220926736,0.008583856745537827,26.245650583165606,0.8822985887663398,1
2018-07-09,61.568767398840606,3.0848432323155066,1.2686146989264127,2694.215504099631,0.799175655623669,2726.255205078125,2742.3098050106632,61360800000,0.14191239333299369,0.30772854662748134,0.00844551760058016,26.144520826109133,0.34732671808740123,1
2018-07-10,63.421013665370864,6.8744344413212275,4.046564726345707,2693.2663675200274,0.869704253250255,2728.73380859375,2747.217450999231,64440940000,0.14442225370240683,0.3087389189817692,0.008784290785341506,25.092066213529908,-0.7094202866256147,0
2018-07-11,57.32286250899429,8.184058175363589,4.284950768310454,2693.9568745061492,0.7086659770196579,2731.2532080078126,2749.770076573709,61454760000,0.1392780189484351,0.29932080525072874,0.003467249318821859,24.947637795375986,0.8749042674663579,1
2018-07-12,62.12532107940124,11.05292097033589,5.723050850626204,2692.2759005790767,0.8938403340335607,2734.1230078125,2754.3910253821655,64288990000,0.14557722416248642,0.28409004342195476,-0.007119486371916502,24.96566017941163,0.10792374947172327,1
2018-07-13,62.68797515889718,13.415559521934028,6.468551521779474,2690.7392663544297,0.8948716412407355,2737.435810546875,2758.85950473565,66908780000,0.1463610604817482,0.2625955744087117,0.0087109915801719,24.099547873069728,-0.10281357268144804,0
2018-07-16,61.7458964781129,14.883992025962925,6.349587220646695,2689.5243864942477,0.851707772117383,2740.8098095703126,2762.628116821838,64088920000,0.1456135328294983,0.2826496614049789,0.0010786555366086475,22.943877740395102,0.39736986307106326,1
2018-07-17,63.99567625052339,16.751930065148372,6.574020207865713,2687.265647468212,0.8993831222651317,2743.732412109375,2767.0968722510083,67153840000,0.1484997233444325,0.3072133369150766,-0.0010286646208985384,23.087168699786524,0.2160512627958648,1
2018-07-18,65.19883963061945,18.508731075341984,6.66465697444746,2685.0183998334687,0.8959913762348749,2746.592216796875,2771.718133673531,70265400000,0.150075189990011,0.31188831376071013,0.003965824343443431,22.21452216319463,-0.3952993120479191,0
2018-07-19,61.16286012551957,18.786343037776078,5.553815149505242,2684.165512475976,0.7958756870783124,2749.2436181640624,2774.839262869802,66987040000,0.14718640147272516,0.32860757057571177,0.0021581820767374625,21.759920412698584,-0.09484477101495048,0
2018-07-20,60.20371520692063,18.577569187222707,4.276033039161495,2684.7655580180826,0.7543209203865594,2751.3244189453126,2777.4098167036304,63743790000,0.14649602987221125,0.3250883073456476,-0.003960826849049506,20.89777905509511,0.18380494891383073,1
2018-07-23,61.463749292784435,18.613108161507625,3.4492576107571296,2685.0856419963925,0.7629756258466589,2753.0026171875,2780.226022776499,66672280000,0.14783267039917228,0.29353822775877764,-0.0009488977712743676,20.367238754284745,0.47809111459209436,1
2018-07-24,64.6084214426739,19.49937197285317,3.468417137682138,2689.9460942164487,0.813435649395394,2754.8562158203126,2784.052106544809,70102690000,0.15131576779587255,0.3438483559397465,0.0018363623432315187,20.556008112237624,0.9101605057599497,1
2018-07-25,69.70160082089187,22.01928567275627,4.790664670068189,2692.6848197561953,0.9173901461633194,2757.17501953125,2789.958579098577,73687090000,0.15797837650959778,0.35928359788784064,0.004769518886053562,21.252011020515294,-0.3032296024285818,0
2018-07-26,66.24979189770798,23.05420182687294,4.660464659347888,2703.3511434224397,0.8399145580722673,2759.6948193359376,2794.4806136040697,70019800000,0.1557384549211107,0.3675921062655114,0.009060435070372713,20.506157275746343,-0.656220869212368,0
2018-07-27,59.413320036035635,22.116961626764805,2.978579567391801,2713.288996013585,0.7034417386671357,2761.622021484375,2796.798656914099,66585430000,0.1509057269856912,0.3442452879360739,-0.00303690274886736,21.52927704064839,-0.5754170294581958,0
2018-07-30,54.16936135769099,19.83671068310605,0.5586628989864337,2724.5514077500497,0.5742284566905149,2763.27142578125,2797.351175080018,63324240000,0.14669588595555413,0.3268865295714337,-0.006583834644845457,21.679320310066366,0.48847287979824816,1
2018-07-31,57.57307636038274,18.916205005431948,-0.28947422295013325,2735.46445686104,0.656845456358867,2765.3378271484376,2799.154876411683,67231130000,0.15024906604983754,0.39160849675036985,-0.0057707893155871425,21.69221623657948,-0.10403515262939074,0
2018-08-01,56.60416017024708,17.745715070048846,-1.1679713266665885,2753.672849897828,0.6175712949338933,2766.9448291015624,2800.507755555511,63729780000,0.14948861175174047,0.3509590518537526,0.004872837219303094,21.569913681734516,0.4926444803381743,1
2018-08-02,60.030872058712895,17.732064299007106,-0.9452976781666642,2767.472763369039,0.7649157490717646,2769.0004296875,2803.0517760457597,67231160000,0.15308589452009067,0.35096205891433085,-0.0010408930675711336,22.427050148664193,0.46441830098772113,1
2018-08-03,63.010757660008466,18.566711978365674,-0.08851999904647911,2775.1577062221454,0.920892165763743,2771.141630859375,2806.6039971515206,70274850000,0.15649377658041552,0.30508534037921037,0.0049143495822087,21.765111717286395,0.35382274515358936,1
2018-08-06,65.1522802690485,19.810745582810796,0.9244108843189132,2776.618379322686,0.9904318443299261,2773.5944287109373,2810.775035741257,73153870000,0.15910217094145776,0.28857958486526364,0.004633432065347987,21.446893637033792,0.2824182256498754,1
2018-08-07,66.80988712370103,21.20182144058481,1.8523893936743399,2776.316660337136,1.0070448689113911,2776.336826171875,2815.315503877506,76339310000,0.161191535125372,0.31929370161138354,0.003531982650801626,20.845689041308162,-0.026237996564974785,0
2018-08-08,66.49254512141903,21.99025042954645,2.112654706108785,2781.8901659682197,0.9623009867386618,2779.693623046875,2819.3521179055415,73361240000,0.16099687504673235,0.29850789654107845,0.0028202017464857678,20.024557932330794,-0.1441674464523659,0
2018-08-09,64.67522261386216,22.0287134635455,1.7208941920862664,2783.746362040151,0.8664629015163908,2782.2850244140627,2822.611923640728,70295060000,0.15992757529834573,0.3073396334593626,-0.00026241439329510795,19.34423236573574,-0.7113887913551576,0
2018-08-10,56.4834449288973,20.188431735078666,-0.0955100291044566,2786.560944205507,0.5977047922449847,2784.845224609375,2823.6279337032183,67029470000,0.15465876316331753,0.3273275651229086,-0.0014427146770399496,19.946074306129617,-0.40059921853424113,0
2018-08-13,52.48096436892674,17.61112707227585,-2.138251753525818,2789.7163605896535,0.43412577315591616,2786.5914208984377,2823.4662192210667,63855840000,0.1517128819602067,0.31810992209708394,-0.007139312263244473,20.20135610792393,0.6389254777276708,1
2018-08-14,57.6186165744433,16.829467612882127,-2.335928970335633,2791.7025894222475,0.6586072706888796,2788.4532177734377,2825.0370517654887,66842340000,0.15639251785461275,0.29935288056356324,-0.004014037665980266,20.271271798875794,-0.7602164835758096,0
2018-08-15,50.56823490568592,14.303000812925347,-3.889916616233929,2792.011817741332,0.36142713594084863,2789.844619140625,2824.402105615204,63185660000,0.15078894361168965,0.3665286091743414,0.006368930016417421,21.499750292036452,0.7919408484583045,1
2018-08-16,56.494966537371994,13.94107689521934,-3.401472427151951,2795.196078656979,0.6482466628718278,2791.211416015625,2825.953328071494,66417660000,0.1565819819285491,0.32396065962880843,-0.007631208581378815,22.258330488810632,0.33231157222237595,1
2018-08-17,58.747752693947646,14.251689357968644,-2.4726879715221166,2799.1632244560205,0.7598395547370589,2792.806611328125,2828.255857094447,69455300000,0.1590320882438746,0.30447891649593245,0.00788821455263811,22.232728478449157,0.2428017774683377,1
2018-08-20,60.36791771169845,14.884670321676822,-1.4717656062511502,2802.250394126622,0.8314540167523001,2794.36701171875,2830.998161069083,72212450000,0.16082819499160908,0.276363902442936,0.003317606375263089,21.332542655211718,0.20685364303642725,1
2018-08-21,61.749565060840204,15.682415685766955,-0.5392161937288158,2803.009080588535,0.8733230631462356,2795.9862109375,2834.0421420089324,75386460000,0.1623620935995614,0.31814801153107497,0.002425074902128281,20.964499011312665,-0.039815177078191925,0
2018-08-22,61.30563119935488,16.037781270365485,-0.14708048730422973,2802.3390608247023,0.8311827013222839,2797.4856103515626,2836.687658804213,72685210000,0.16206623816103002,0.27076074623215307,0.002066399954627058,20.287748384388546,-0.16912621251551035,0
2018-08-23,59.35438885288375,15.747330984740529,-0.3500246183433511,2802.388628482114,0.7435815855126245,2799.1126123046874,2838.620260867502,69960760000,0.16081000897514763,0.2730862064126569,-0.0003982310542435054,19.892194928360794,0.619883970436303,1
2018-08-24,63.8839870859534,16.75307387295743,0.5245746158988389,2803.323272145339,0.925224183970624,2800.956611328125,2842.0554685378593,72563770000,0.16540657216021235,0.2609136251919507,-0.0016926939235351061,19.84131897923681,0.7670409427647173,1
2018-08-27,68.57905522612216,19.10910910359962,2.3044878772328232,2805.4665583663736,1.1095471397023908,2803.298212890625,2847.2635182232416,75428840000,0.17112959114539966,0.2871813016963831,0.006179705928285333,20.106943237416324,0.02692783264996759,1
